Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue Category,Venue,Venue Latitude,Venue Longitude
"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Matcha,43.656845,-79.399271
"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Coffee Dak Lak,43.657707,-79.400995
"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,A-OK CAFE,43.670143,-79.387587
"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Java Joe's,43.655201241300766,-79.38633252158125
"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Yang Teashop,43.655061,-79.386637
"Islington Avenue, Humber Valley Village",43.662630000000036,-79.52830999999998,Coffee Shop,Java Joe's Village Cafe,43.662460906352436,-79.53205381416235
"Islington Avenue, Humber Valley Village",43.662630000000036,-79.52830999999998,Coffee Shop,Second Cup,43.66227280880637,-79.5192342745383
Don Mills,43.74923000000007,-79.36185999999998,Coffee Shop,Starbucks,43.75419547118663,-79.35764131533773
Don Mills,43.74923000000007,-79.36185999999998,Coffee Shop,Second Cup,43.75380451882712,-79.35806384135824
Don Mills,43.74923000000007,-79.36185999999998,Coffee Shop,Tim Hortons,43.755652,-79.359773
Don Mills,43.74923000000007,-79.36185999999998,Coffee Shop,Country Style,43.75296220574307,-79.35978073768551
"Parkview Hill, Woodbine Gardens",43.70718000000005,-79.31191999999999,Coffee Shop,Second Cup,43.708174248225106,-79.31414921959379
"Parkview Hill, Woodbine Gardens",43.70718000000005,-79.31191999999999,Coffee Shop,Tim Hortons,43.7144006072751,-79.30735632777214
"Parkview Hill, Woodbine Gardens",43.70718000000005,-79.31191999999999,Coffee Shop,Nostalgia,43.706832771917064,-79.31178314223835
"Parkview Hill, Woodbine Gardens",43.70718000000005,-79.31191999999999,Coffee Shop,Country Style,43.70923401957275,-79.30848704140341
"Parkview Hill, Woodbine Gardens",43.70718000000005,-79.31191999999999,Coffee Shop,BeanWise (formerly Cultured Coffee Bean),43.71324905334155,-79.30785208267649
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Page One Cafe,43.65777161112601,-79.3760725691681
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Hailed Coffee,43.65883296982352,-79.38368351986598
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,The Black Canary Espresso Bar,43.65702925121356,-79.38138512728051
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Oakham Café,43.658077944767534,-79.37831497990125
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Tokyo Smoke,43.65723,-79.38087
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Jimmy's Coffee,43.65842123574496,-79.38561319551111
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Fahrenheit Coffee,43.65238358726612,-79.37271903848271
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Tim Hortons,43.658569999999976,-79.38512341104502
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Second Cup,43.65602745564191,-79.38057491935326
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,DAVIDsTEA,43.65521877547618,-79.38094518163427
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,NEO COFFEE BAR,43.66013,-79.38583
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Dineen Coffee,43.650497,-79.378765
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Versus Coffee,43.65121343781903,-79.37523564828548
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Black Bear Espresso,43.66143582514135,-79.3814931962942
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Starbucks,43.65446528594945,-79.37891894388453
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Balzac's Coffee,43.65785440672277,-79.37919981155157
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,The Poet Cafe,43.65063683072023,-79.37127573699792
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Nordstrom Ebar,43.654648676831954,-79.38057377013143
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,M Square Coffee Co,43.65121797253777,-79.38355459932247
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Tsujiri,43.65537430780922,-79.38535434742991
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Café Plenty,43.6491179354577,-79.37831288380438
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Bulldog On The Block,43.65065218852629,-79.38414092873634
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Cafe de Melbourne,43.656087801489825,-79.38070487601242
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Aroma Espresso Bar,43.65446155341208,-79.38090841333593
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Cafe Plenty,43.65457125894357,-79.38944976536852
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Uncle Tetsu,43.65603138949496,-79.38350988129672
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Sam James Coffee Bar (SJCB),43.65031871629752,-79.37621650642859
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Coffee Public,43.66076299149323,-79.38618409033066
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Good Earth Coffeehouse,43.65685033174256,-79.37471866607666
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Nespresso Boutique at The Bay,43.65219426747227,-79.3806817737289
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Phoenix Café,43.657025134575115,-79.38164276139244
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,It's Jenny Café,43.66193794313605,-79.36898910730264
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Fresh Start Coffee Co.,43.657377165116216,-79.38439256972293
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,cafe 260,43.653183236880515,-79.37011452592975
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Sliced,43.65719251976614,-79.38448934975915
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Latte Mei 奶蓋咩,43.65489137554632,-79.38737632355183
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Mast Coffee,43.655033,-79.375755
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,B Espresso Bar,43.65344491966435,-79.3747047585838
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Zavida Coffee Roasters,43.659692329544725,-79.38263798664069
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,The Drink,43.66416675815651,-79.3801489917456
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,La Prep,43.65079206187042,-79.3772392925585
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Timothy's World Coffee,43.65669995833159,-79.37994058195848
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Starbucks (St. Michael's Hospital),43.65619278670729,-79.37884636582207
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Bluestone Lane,43.6494787,-79.3758365
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Pop Coffee Works,43.656451,-79.374598
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Second Cup (In St. Michael's),43.65363802037946,-79.37878376627197
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,McCafe,43.659822,-79.382173
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Mos Mos Coffee,43.657547,-79.3843
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Vallena Bakery Boutique,43.661595461884836,-79.38152964669133
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Presse Cafe,43.66257675207432,-79.38633959907268
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Bubbletease,43.65562446286154,-79.38412610700456
"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Starbucks (Market at Longo's),43.65398904116468,-79.38405508244834
Glencairn,43.70687000000004,-79.44811999999995,Coffee Shop,Country Style,43.70222464715636,-79.45264116764083
Glencairn,43.70687000000004,-79.44811999999995,Coffee Shop,Tim Hortons,43.70118120760812,-79.45251882076258
"West Deane Park, Princess Gardens, Martin Grove, Islington, Cloverdale",43.65034000000003,-79.55361999999997,Coffee Shop,Victorian Garden Tea Room,43.648142634644344,-79.54912360544377
"West Deane Park, Princess Gardens, Martin Grove, Islington, Cloverdale",43.65034000000003,-79.55361999999997,Coffee Shop,My Daily Grind,43.6501403,-79.54566030000001
"West Deane Park, Princess Gardens, Martin Grove, Islington, Cloverdale",43.65034000000003,-79.55361999999997,Coffee Shop,Delimark Cafe,43.64711641979496,-79.56299028007844
"West Deane Park, Princess Gardens, Martin Grove, Islington, Cloverdale",43.65034000000003,-79.55361999999997,Coffee Shop,Starbucks,43.643911,-79.56018
"Rouge Hill, Port Union, Highland Creek",43.785740000000025,-79.15874999999993,Coffee Shop,Highland Harvest,43.784192,-79.169507
Don Mills,43.72168000000005,-79.34351999999996,Coffee Shop,Delimark Cafe,43.72753609649164,-79.33954737355866
Don Mills,43.72168000000005,-79.34351999999996,Coffee Shop,Anthony's Cafe,43.723686667641005,-79.33670097370272
Don Mills,43.72168000000005,-79.34351999999996,Coffee Shop,The Maker Bean Cafe,43.71602565336404,-79.34031436962798
Don Mills,43.72168000000005,-79.34351999999996,Coffee Shop,Maria's Corner Cafe,43.72090540009802,-79.33233849644765
Woodbine Heights,43.689700000000066,-79.30681999999996,Coffee Shop,Press Books Coffee Vinyl,43.687672,-79.304457
Woodbine Heights,43.689700000000066,-79.30681999999996,Coffee Shop,Zav Coffee Shop & Gallery,43.68551803991472,-79.31387285041357
Woodbine Heights,43.689700000000066,-79.30681999999996,Coffee Shop,Grinder,43.68307273557906,-79.2998748093593
Woodbine Heights,43.689700000000066,-79.30681999999996,Coffee Shop,Seb's Cappuccino,43.684974853747605,-79.31610439784015
Woodbine Heights,43.689700000000066,-79.30681999999996,Coffee Shop,Pavillion Pastries,43.688560652640675,-79.30191525698254
Woodbine Heights,43.689700000000066,-79.30681999999996,Coffee Shop,Tim Hortons,43.6882527,-79.3005697
Woodbine Heights,43.689700000000066,-79.30681999999996,Coffee Shop,Time Capsule,43.68627418203743,-79.31040748827184
Woodbine Heights,43.689700000000066,-79.30681999999996,Coffee Shop,Cafe Cocoro,43.68500490281945,-79.31491613388062
Woodbine Heights,43.689700000000066,-79.30681999999996,Coffee Shop,Country Style,43.683395,-79.301066
St. James Town,43.65215000000007,-79.37586999999995,Coffee Shop,Fahrenheit Coffee,43.65238358726612,-79.37271903848271
St. James Town,43.65215000000007,-79.37586999999995,Coffee Shop,Versus Coffee,43.65121343781903,-79.37523564828548
St. James Town,43.65215000000007,-79.37586999999995,Coffee Shop,Dineen Coffee,43.650497,-79.378765
St. James Town,43.65215000000007,-79.37586999999995,Coffee Shop,The Poet Cafe,43.65063683072023,-79.37127573699792
St. James Town,43.65215000000007,-79.37586999999995,Coffee Shop,NEO COFFEE BAR,43.65070234158804,-79.36925939681731
St. James Town,43.65215000000007,-79.37586999999995,Coffee Shop,Café Plenty,43.6491179354577,-79.37831288380438
St. James Town,43.65215000000007,-79.37586999999995,Coffee Shop,Mos Mos Coffee,43.64815919753501,-79.37874450467258
St. James Town,43.65215000000007,-79.37586999999995,Coffee Shop,Page One Cafe,43.65777161112601,-79.3760725691681
St. James Town,43.65215000000007,-79.37586999999995,Coffee Shop,Sam James Coffee Bar (SJCB),43.65031871629752,-79.37621650642859
St. James Town,43.65215000000007,-79.37586999999995,Coffee Shop,Starbucks,43.650159,-79.377793
St. James Town,43.65215000000007,-79.37586999999995,Coffee Shop,The Black Canary Espresso Bar,43.651868733003134,-79.36850642387674
St. James Town,43.65215000000007,-79.37586999999995,Coffee Shop,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033
St. James Town,43.65215000000007,-79.37586999999995,Coffee Shop,Everyday Gourmet (Teas & Coffees),43.64875714757637,-79.37164539765817
St. James Town,43.65215000000007,-79.37586999999995,Coffee Shop,Balzac's Coffee,43.64845650131932,-79.37178993724407
St. James Town,43.65215000000007,-79.37586999999995,Coffee Shop,Second Cup,43.652980800725366,-79.3774078337122
St. James Town,43.65215000000007,-79.37586999999995,Coffee Shop,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869
St. James Town,43.65215000000007,-79.37586999999995,Coffee Shop,M Square Coffee Co,43.65121797253777,-79.38355459932247
